AGPORTID,COUNTRY,State,County Name,"County Name, State",FMRe Exposed TIV by company & county,Company Name
54,US,OH,PERRY COUNTY,"OH, PERRY COUNTY",137,West Bend
54,US,TN,PERRY COUNTY,"TN, PERRY COUNTY",4,West Bend
54,US,MO,PETTIS COUNTY,"MO, PETTIS COUNTY",190,West Bend
54,US,MO,PHELPS COUNTY,"MO, PHELPS COUNTY",193,West Bend
54,US,KS,PHILLIPS COUNTY,"KS, PHILLIPS COUNTY",85,West Bend
54,US,IL,PIATT COUNTY,"IL, PIATT COUNTY",832,West Bend
54,US,OH,PICKAWAY COUNTY,"OH, PICKAWAY COUNTY",49,West Bend
54,US,TN,PICKETT COUNTY,"TN, PICKETT COUNTY",0,West Bend
54,US,WI,PIERCE COUNTY,"WI, PIERCE COUNTY","10,584",West Bend
54,US,IL,PIKE COUNTY,"IL, PIKE COUNTY",606,West Bend
54,US,IN,PIKE COUNTY,"IN, PIKE COUNTY",153,West Bend
54,US,KY,PIKE COUNTY,"KY, PIKE COUNTY",194,West Bend
54,US,MO,PIKE COUNTY,"MO, PIKE COUNTY",133,West Bend
54,US,OH,PIKE COUNTY,"OH, PIKE COUNTY",238,West Bend
54,US,MN,PINE COUNTY,"MN, PINE COUNTY","2,119",West Bend
54,US,MN,PIPESTONE COUNTY,"MN, PIPESTONE COUNTY",285,West Bend
54,US,MO,PLATTE COUNTY,"MO, PLATTE COUNTY",390,West Bend
54,US,IA,PLYMOUTH COUNTY,"IA, PLYMOUTH COUNTY","1,549",West Bend
54,US,IA,POCAHONTAS COUNTY,"IA, POCAHONTAS COUNTY",77,West Bend
54,US,IA,POLK COUNTY,"IA, POLK COUNTY","48,008",West Bend
54,US,MN,POLK COUNTY,"MN, POLK COUNTY","1,192",West Bend
54,US,MO,POLK COUNTY,"MO, POLK COUNTY",113,West Bend
54,US,WI,POLK COUNTY,"WI, POLK COUNTY","9,055",West Bend
54,US,IL,POPE COUNTY,"IL, POPE COUNTY",75,West Bend
54,US,MN,POPE COUNTY,"MN, POPE COUNTY",300,West Bend
54,US,OH,PORTAGE COUNTY,"OH, PORTAGE COUNTY",590,West Bend
54,US,WI,PORTAGE COUNTY,"WI, PORTAGE COUNTY","8,801",West Bend
54,US,IN,PORTER COUNTY,"IN, PORTER COUNTY","7,618",West Bend
54,US,IN,POSEY COUNTY,"IN, POSEY COUNTY",774,West Bend
54,US,KS,POTTAWATOMIE COUNTY,"KS, POTTAWATOMIE COUNTY",109,West Bend
54,US,IA,POTTAWATTAMIE COUNTY,"IA, POTTAWATTAMIE COUNTY","1,563",West Bend
54,US,KY,POWELL COUNTY,"KY, POWELL COUNTY",144,West Bend
54,US,IA,POWESHIEK COUNTY,"IA, POWESHIEK COUNTY",761,West Bend
54,US,KS,PRATT COUNTY,"KS, PRATT COUNTY",126,West Bend
54,US,OH,PREBLE COUNTY,"OH, PREBLE COUNTY",100,West Bend
54,US,MI,PRESQUE ISLE COUNTY,"MI, PRESQUE ISLE COUNTY",21,West Bend
54,US,WI,PRICE COUNTY,"WI, PRICE COUNTY","1,048",West Bend
54,US,IL,PULASKI COUNTY,"IL, PULASKI COUNTY",62,West Bend
54,US,IN,PULASKI COUNTY,"IN, PULASKI COUNTY",216,West Bend
54,US,KY,PULASKI COUNTY,"KY, PULASKI COUNTY",442,West Bend
54,US,MO,PULASKI COUNTY,"MO, PULASKI COUNTY",48,West Bend
54,US,IL,PUTNAM COUNTY,"IL, PUTNAM COUNTY",364,West Bend
54,US,IN,PUTNAM COUNTY,"IN, PUTNAM COUNTY",220,West Bend
54,US,MO,PUTNAM COUNTY,"MO, PUTNAM COUNTY",10,West Bend
54,US,OH,PUTNAM COUNTY,"OH, PUTNAM COUNTY",220,West Bend
54,US,TN,PUTNAM COUNTY,"TN, PUTNAM COUNTY",240,West Bend
54,US,WI,RACINE COUNTY,"WI, RACINE COUNTY","37,444",West Bend
54,US,MO,RALLS COUNTY,"MO, RALLS COUNTY",32,West Bend
54,US,MN,RAMSEY COUNTY,"MN, RAMSEY COUNTY","37,973",West Bend
54,US,IL,RANDOLPH COUNTY,"IL, RANDOLPH COUNTY",930,West Bend
54,US,IN,RANDOLPH COUNTY,"IN, RANDOLPH COUNTY",200,West Bend
54,US,MO,RANDOLPH COUNTY,"MO, RANDOLPH COUNTY",272,West Bend
54,US,KS,RAWLINS COUNTY,"KS, RAWLINS COUNTY",2,West Bend
54,US,MO,RAY COUNTY,"MO, RAY COUNTY",97,West Bend
54,US,MN,RED LAKE COUNTY,"MN, RED LAKE COUNTY",49,West Bend
54,US,MN,REDWOOD COUNTY,"MN, REDWOOD COUNTY",569,West Bend
54,US,KS,RENO COUNTY,"KS, RENO COUNTY","2,198",West Bend
54,US,MN,RENVILLE COUNTY,"MN, RENVILLE COUNTY",482,West Bend
54,US,KS,REPUBLIC COUNTY,"KS, REPUBLIC COUNTY",4,West Bend
54,US,MO,REYNOLDS COUNTY,"MO, REYNOLDS COUNTY",38,West Bend
54,US,TN,RHEA COUNTY,"TN, RHEA COUNTY",117,West Bend
54,US,KS,RICE COUNTY,"KS, RICE COUNTY",62,West Bend
54,US,MN,RICE COUNTY,"MN, RICE COUNTY","6,769",West Bend
54,US,IL,RICHLAND COUNTY,"IL, RICHLAND COUNTY",654,West Bend
54,US,OH,RICHLAND COUNTY,"OH, RICHLAND COUNTY",638,West Bend
54,US,WI,RICHLAND COUNTY,"WI, RICHLAND COUNTY",844,West Bend
54,US,KS,RILEY COUNTY,"KS, RILEY COUNTY",325,West Bend
54,US,IA,RINGGOLD COUNTY,"IA, RINGGOLD COUNTY",430,West Bend
54,US,IN,RIPLEY COUNTY,"IN, RIPLEY COUNTY","1,214",West Bend
54,US,MO,RIPLEY COUNTY,"MO, RIPLEY COUNTY",8,West Bend
54,US,TN,ROANE COUNTY,"TN, ROANE COUNTY",36,West Bend
54,US,TN,ROBERTSON COUNTY,"TN, ROBERTSON COUNTY",49,West Bend
54,US,MN,ROCK COUNTY,"MN, ROCK COUNTY",477,West Bend
54,US,WI,ROCK COUNTY,"WI, ROCK COUNTY","23,502",West Bend
54,US,IL,ROCK ISLAND COUNTY,"IL, ROCK ISLAND COUNTY","11,584",West Bend
54,US,KY,ROCKCASTLE COUNTY,"KY, ROCKCASTLE COUNTY",11,West Bend
54,US,KS,ROOKS COUNTY,"KS, ROOKS COUNTY",8,West Bend
54,US,MI,ROSCOMMON COUNTY,"MI, ROSCOMMON COUNTY",184,West Bend
54,US,MN,ROSEAU COUNTY,"MN, ROSEAU COUNTY",657,West Bend
54,US,OH,ROSS COUNTY,"OH, ROSS COUNTY",325,West Bend
54,US,KY,ROWAN COUNTY,"KY, ROWAN COUNTY",94,West Bend
54,US,IN,RUSH COUNTY,"IN, RUSH COUNTY",200,West Bend
54,US,KS,RUSH COUNTY,"KS, RUSH COUNTY",99,West Bend
54,US,WI,RUSK COUNTY,"WI, RUSK COUNTY",843,West Bend
54,US,KS,RUSSELL COUNTY,"KS, RUSSELL COUNTY",52,West Bend
54,US,KY,RUSSELL COUNTY,"KY, RUSSELL COUNTY",52,West Bend
54,US,TN,RUTHERFORD COUNTY,"TN, RUTHERFORD COUNTY",499,West Bend
54,US,IA,SAC COUNTY,"IA, SAC COUNTY",370,West Bend
54,US,MI,SAGINAW COUNTY,"MI, SAGINAW COUNTY","1,379",West Bend
54,US,IL,SALINE COUNTY,"IL, SALINE COUNTY",371,West Bend
54,US,KS,SALINE COUNTY,"KS, SALINE COUNTY",715,West Bend
54,US,MO,SALINE COUNTY,"MO, SALINE COUNTY",208,West Bend
54,US,OH,SANDUSKY COUNTY,"OH, SANDUSKY COUNTY",331,West Bend
54,US,IL,SANGAMON COUNTY,"IL, SANGAMON COUNTY","20,026",West Bend
54,US,MI,SANILAC COUNTY,"MI, SANILAC COUNTY",104,West Bend
54,US,WI,SAUK COUNTY,"WI, SAUK COUNTY","13,161",West Bend
54,US,WI,SAWYER COUNTY,"WI, SAWYER COUNTY","4,969",West Bend
54,US,MI,SCHOOLCRAFT COUNTY,"MI, SCHOOLCRAFT COUNTY",63,West Bend
54,US,IL,SCHUYLER COUNTY,"IL, SCHUYLER COUNTY",648,West Bend
54,US,MO,SCHUYLER COUNTY,"MO, SCHUYLER COUNTY",0,West Bend
54,US,OH,SCIOTO COUNTY,"OH, SCIOTO COUNTY",231,West Bend
54,US,MO,SCOTLAND COUNTY,"MO, SCOTLAND COUNTY",35,West Bend
54,US,IA,SCOTT COUNTY,"IA, SCOTT COUNTY","29,815",West Bend
54,US,IL,SCOTT COUNTY,"IL, SCOTT COUNTY",14,West Bend
54,US,IN,SCOTT COUNTY,"IN, SCOTT COUNTY",230,West Bend
54,US,KS,SCOTT COUNTY,"KS, SCOTT COUNTY",174,West Bend
54,US,KY,SCOTT COUNTY,"KY, SCOTT COUNTY",83,West Bend
54,US,MN,SCOTT COUNTY,"MN, SCOTT COUNTY","8,162",West Bend
54,US,MO,SCOTT COUNTY,"MO, SCOTT COUNTY",399,West Bend
54,US,TN,SCOTT COUNTY,"TN, SCOTT COUNTY",0,West Bend
54,US,KS,SEDGWICK COUNTY,"KS, SEDGWICK COUNTY","1,427",West Bend
54,US,OH,SENECA COUNTY,"OH, SENECA COUNTY",640,West Bend
54,US,TN,SEVIER COUNTY,"TN, SEVIER COUNTY",948,West Bend
54,US,KS,SEWARD COUNTY,"KS, SEWARD COUNTY",69,West Bend
54,US,NE,SEWARD COUNTY,"NE, SEWARD COUNTY",0,West Bend
54,US,MO,SHANNON COUNTY,"MO, SHANNON COUNTY",126,West Bend
54,US,WI,SHAWANO COUNTY,"WI, SHAWANO COUNTY","4,419",West Bend
54,US,KS,SHAWNEE COUNTY,"KS, SHAWNEE COUNTY","2,567",West Bend
54,US,WI,SHEBOYGAN COUNTY,"WI, SHEBOYGAN COUNTY","21,447",West Bend
54,US,IA,SHELBY COUNTY,"IA, SHELBY COUNTY",724,West Bend
54,US,IL,SHELBY COUNTY,"IL, SHELBY COUNTY","1,480",West Bend
54,US,IN,SHELBY COUNTY,"IN, SHELBY COUNTY",745,West Bend
54,US,KY,SHELBY COUNTY,"KY, SHELBY COUNTY",62,West Bend
54,US,MO,SHELBY COUNTY,"MO, SHELBY COUNTY",160,West Bend
54,US,OH,SHELBY COUNTY,"OH, SHELBY COUNTY",300,West Bend
54,US,TN,SHELBY COUNTY,"TN, SHELBY COUNTY",543,West Bend
54,US,MN,SHERBURNE COUNTY,"MN, SHERBURNE COUNTY","7,017",West Bend
54,US,KS,SHERMAN COUNTY,"KS, SHERMAN COUNTY",41,West Bend
54,US,MI,SHIAWASSEE COUNTY,"MI, SHIAWASSEE COUNTY",155,West Bend
54,US,MN,SIBLEY COUNTY,"MN, SIBLEY COUNTY",520,West Bend
54,US,KY,SIMPSON COUNTY,"KY, SIMPSON COUNTY",55,West Bend
54,US,IA,SIOUX COUNTY,"IA, SIOUX COUNTY","3,216",West Bend
54,US,KS,SMITH COUNTY,"KS, SMITH COUNTY",17,West Bend
54,US,IN,SPENCER COUNTY,"IN, SPENCER COUNTY","1,459",West Bend
54,US,KY,SPENCER COUNTY,"KY, SPENCER COUNTY",74,West Bend
54,US,MO,ST. CHARLES COUNTY,"MO, ST. CHARLES COUNTY","1,256",West Bend
54,US,IL,ST. CLAIR COUNTY,"IL, ST. CLAIR COUNTY","8,026",West Bend
54,US,MI,ST. CLAIR COUNTY,"MI, ST. CLAIR COUNTY",802,West Bend
54,US,MO,ST. CLAIR COUNTY,"MO, ST. CLAIR COUNTY",115,West Bend
54,US,WI,ST. CROIX COUNTY,"WI, ST. CROIX COUNTY","27,102",West Bend
54,US,MO,ST. FRANCOIS COUNTY,"MO, ST. FRANCOIS COUNTY",133,West Bend
54,US,IN,ST. JOSEPH COUNTY,"IN, ST. JOSEPH COUNTY","12,605",West Bend
54,US,MI,ST. JOSEPH COUNTY,"MI, ST. JOSEPH COUNTY",309,West Bend
54,US,MO,ST. LOUIS CITY,"MO, ST. LOUIS CITY","2,212",West Bend
54,US,MN,ST. LOUIS COUNTY,"MN, ST. LOUIS COUNTY","20,483",West Bend
54,US,MO,ST. LOUIS COUNTY,"MO, ST. LOUIS COUNTY","3,060",West Bend
54,US,KS,STAFFORD COUNTY,"KS, STAFFORD COUNTY",146,West Bend
54,US,IL,STARK COUNTY,"IL, STARK COUNTY",221,West Bend
54,US,OH,STARK COUNTY,"OH, STARK COUNTY","2,217",West Bend
54,US,IN,STARKE COUNTY,"IN, STARKE COUNTY",394,West Bend
54,US,MO,STE. GENEVIEVE COUNTY,"MO, STE. GENEVIEVE COUNTY",217,West Bend
54,US,MN,STEARNS COUNTY,"MN, STEARNS COUNTY","9,763",West Bend
54,US,MN,STEELE COUNTY,"MN, STEELE COUNTY","2,645",West Bend
54,US,IL,STEPHENSON COUNTY,"IL, STEPHENSON COUNTY","8,623",West Bend
54,US,IN,STEUBEN COUNTY,"IN, STEUBEN COUNTY",652,West Bend
54,US,KS,STEVENS COUNTY,"KS, STEVENS COUNTY",0,West Bend
54,US,MN,STEVENS COUNTY,"MN, STEVENS COUNTY",301,West Bend
54,US,TN,STEWART COUNTY,"TN, STEWART COUNTY",0,West Bend
54,US,MO,STODDARD COUNTY,"MO, STODDARD COUNTY",65,West Bend
54,US,MO,STONE COUNTY,"MO, STONE COUNTY",545,West Bend
54,US,IA,STORY COUNTY,"IA, STORY COUNTY","9,740",West Bend
54,US,IN,SULLIVAN COUNTY,"IN, SULLIVAN COUNTY",272,West Bend
54,US,MO,SULLIVAN COUNTY,"MO, SULLIVAN COUNTY",16,West Bend
54,US,TN,SULLIVAN COUNTY,"TN, SULLIVAN COUNTY",70,West Bend
54,US,OH,SUMMIT COUNTY,"OH, SUMMIT COUNTY","2,377",West Bend
54,US,KS,SUMNER COUNTY,"KS, SUMNER COUNTY",33,West Bend
54,US,TN,SUMNER COUNTY,"TN, SUMNER COUNTY",313,West Bend
54,US,MN,SWIFT COUNTY,"MN, SWIFT COUNTY",101,West Bend
54,US,IN,SWITZERLAND COUNTY,"IN, SWITZERLAND COUNTY",205,West Bend
54,US,IA,TAMA COUNTY,"IA, TAMA COUNTY","1,866",West Bend
54,US,MO,TANEY COUNTY,"MO, TANEY COUNTY",616,West Bend
54,US,IA,TAYLOR COUNTY,"IA, TAYLOR COUNTY",105,West Bend
54,US,KY,TAYLOR COUNTY,"KY, TAYLOR COUNTY",45,West Bend
54,US,WI,TAYLOR COUNTY,"WI, TAYLOR COUNTY","3,341",West Bend
54,US,IL,TAZEWELL COUNTY,"IL, TAZEWELL COUNTY","14,066",West Bend
54,US,MO,TEXAS COUNTY,"MO, TEXAS COUNTY",75,West Bend
54,US,KS,THOMAS COUNTY,"KS, THOMAS COUNTY",35,West Bend
54,US,IN,TIPPECANOE COUNTY,"IN, TIPPECANOE COUNTY","3,100",West Bend
54,US,IN,TIPTON COUNTY,"IN, TIPTON COUNTY",169,West Bend
54,US,TN,TIPTON COUNTY,"TN, TIPTON COUNTY",25,West Bend
54,US,KY,TODD COUNTY,"KY, TODD COUNTY",11,West Bend
54,US,MN,TODD COUNTY,"MN, TODD COUNTY",718,West Bend
54,US,MN,TRAVERSE COUNTY,"MN, TRAVERSE COUNTY",31,West Bend
54,US,KS,TREGO COUNTY,"KS, TREGO COUNTY",5,West Bend
54,US,WI,TREMPEALEAU COUNTY,"WI, TREMPEALEAU COUNTY","1,860",West Bend
54,US,KY,TRIGG COUNTY,"KY, TRIGG COUNTY",20,West Bend
54,US,KY,TRIMBLE COUNTY,"KY, TRIMBLE COUNTY",6,West Bend
54,US,TN,TROUSDALE COUNTY,"TN, TROUSDALE COUNTY",58,West Bend
54,US,OH,TRUMBULL COUNTY,"OH, TRUMBULL COUNTY",439,West Bend
54,US,OH,TUSCARAWAS COUNTY,"OH, TUSCARAWAS COUNTY",290,West Bend
54,US,MI,TUSCOLA COUNTY,"MI, TUSCOLA COUNTY",64,West Bend
54,US,TN,UNICOI COUNTY,"TN, UNICOI COUNTY",76,West Bend
54,US,IA,UNION COUNTY,"IA, UNION COUNTY",873,West Bend
54,US,IL,UNION COUNTY,"IL, UNION COUNTY","1,416",West Bend
54,US,IN,UNION COUNTY,"IN, UNION COUNTY",53,West Bend
54,US,KY,UNION COUNTY,"KY, UNION COUNTY",32,West Bend
54,US,OH,UNION COUNTY,"OH, UNION COUNTY",40,West Bend
54,US,TN,UNION COUNTY,"TN, UNION COUNTY",1,West Bend
54,US,IA,VAN BUREN COUNTY,"IA, VAN BUREN COUNTY",255,West Bend
54,US,MI,VAN BUREN COUNTY,"MI, VAN BUREN COUNTY",345,West Bend
54,US,TN,VAN BUREN COUNTY,"TN, VAN BUREN COUNTY",2,West Bend
54,US,OH,VAN WERT COUNTY,"OH, VAN WERT COUNTY",83,West Bend
54,US,IN,VANDERBURGH COUNTY,"IN, VANDERBURGH COUNTY","13,799",West Bend
54,US,IL,VERMILION COUNTY,"IL, VERMILION COUNTY","1,180",West Bend
54,US,IN,VERMILLION COUNTY,"IN, VERMILLION COUNTY",32,West Bend
54,US,MO,VERNON COUNTY,"MO, VERNON COUNTY",231,West Bend
54,US,WI,VERNON COUNTY,"WI, VERNON COUNTY","1,102",West Bend
54,US,IN,VIGO COUNTY,"IN, VIGO COUNTY",791,West Bend
54,US,WI,VILAS COUNTY,"WI, VILAS COUNTY","12,749",West Bend
54,US,OH,VINTON COUNTY,"OH, VINTON COUNTY",121,West Bend
54,US,IL,WABASH COUNTY,"IL, WABASH COUNTY",200,West Bend
54,US,IN,WABASH COUNTY,"IN, WABASH COUNTY",811,West Bend
54,US,MN,WABASHA COUNTY,"MN, WABASHA COUNTY",858,West Bend
54,US,KS,WABAUNSEE COUNTY,"KS, WABAUNSEE COUNTY",20,West Bend
54,US,MN,WADENA COUNTY,"MN, WADENA COUNTY",759,West Bend
54,US,KS,WALLACE COUNTY,"KS, WALLACE COUNTY",2,West Bend
54,US,WI,WALWORTH COUNTY,"WI, WALWORTH COUNTY","23,712",West Bend
54,US,IA,WAPELLO COUNTY,"IA, WAPELLO COUNTY","2,907",West Bend
54,US,IA,WARREN COUNTY,"IA, WARREN COUNTY","7,967",West Bend
54,US,IL,WARREN COUNTY,"IL, WARREN COUNTY","1,065",West Bend
54,US,IN,WARREN COUNTY,"IN, WARREN COUNTY",31,West Bend
54,US,KY,WARREN COUNTY,"KY, WARREN COUNTY",322,West Bend
54,US,MO,WARREN COUNTY,"MO, WARREN COUNTY",288,West Bend
54,US,OH,WARREN COUNTY,"OH, WARREN COUNTY","1,569",West Bend
54,US,TN,WARREN COUNTY,"TN, WARREN COUNTY",100,West Bend
54,US,IN,WARRICK COUNTY,"IN, WARRICK COUNTY","4,721",West Bend
54,US,MN,WASECA COUNTY,"MN, WASECA COUNTY",501,West Bend
54,US,WI,WASHBURN COUNTY,"WI, WASHBURN COUNTY","2,737",West Bend
54,US,IA,WASHINGTON COUNTY,"IA, WASHINGTON COUNTY","4,356",West Bend
54,US,IL,WASHINGTON COUNTY,"IL, WASHINGTON COUNTY",859,West Bend
54,US,IN,WASHINGTON COUNTY,"IN, WASHINGTON COUNTY",511,West Bend
54,US,KS,WASHINGTON COUNTY,"KS, WASHINGTON COUNTY",33,West Bend
54,US,KY,WASHINGTON COUNTY,"KY, WASHINGTON COUNTY",15,West Bend
54,US,MN,WASHINGTON COUNTY,"MN, WASHINGTON COUNTY","25,568",West Bend
54,US,MO,WASHINGTON COUNTY,"MO, WASHINGTON COUNTY",62,West Bend
54,US,OH,WASHINGTON COUNTY,"OH, WASHINGTON COUNTY",306,West Bend
54,US,TN,WASHINGTON COUNTY,"TN, WASHINGTON COUNTY",102,West Bend
54,US,WI,WASHINGTON COUNTY,"WI, WASHINGTON COUNTY","72,063",West Bend
54,US,MI,WASHTENAW COUNTY,"MI, WASHTENAW COUNTY","3,022",West Bend
54,US,MN,WATONWAN COUNTY,"MN, WATONWAN COUNTY",110,West Bend
54,US,WI,WAUKESHA COUNTY,"WI, WAUKESHA COUNTY","147,162",West Bend
54,US,WI,WAUPACA COUNTY,"WI, WAUPACA COUNTY","4,755",West Bend
54,US,WI,WAUSHARA COUNTY,"WI, WAUSHARA COUNTY","3,662",West Bend
54,US,IA,WAYNE COUNTY,"IA, WAYNE COUNTY",36,West Bend
54,US,IL,WAYNE COUNTY,"IL, WAYNE COUNTY","1,008",West Bend
54,US,IN,WAYNE COUNTY,"IN, WAYNE COUNTY","1,734",West Bend
54,US,KY,WAYNE COUNTY,"KY, WAYNE COUNTY",4,West Bend
54,US,MI,WAYNE COUNTY,"MI, WAYNE COUNTY","10,266",West Bend
54,US,MO,WAYNE COUNTY,"MO, WAYNE COUNTY",32,West Bend
54,US,OH,WAYNE COUNTY,"OH, WAYNE COUNTY",763,West Bend
54,US,TN,WAYNE COUNTY,"TN, WAYNE COUNTY",8,West Bend
54,US,TN,WEAKLEY COUNTY,"TN, WEAKLEY COUNTY",95,West Bend
54,US,IA,WEBSTER COUNTY,"IA, WEBSTER COUNTY","3,973",West Bend
54,US,KY,WEBSTER COUNTY,"KY, WEBSTER COUNTY",5,West Bend
54,US,MO,WEBSTER COUNTY,"MO, WEBSTER COUNTY",132,West Bend
54,US,IN,WELLS COUNTY,"IN, WELLS COUNTY",257,West Bend
54,US,MI,WEXFORD COUNTY,"MI, WEXFORD COUNTY",411,West Bend
54,US,IL,WHITE COUNTY,"IL, WHITE COUNTY",187,West Bend
54,US,IN,WHITE COUNTY,"IN, WHITE COUNTY",721,West Bend
54,US,TN,WHITE COUNTY,"TN, WHITE COUNTY",38,West Bend
54,US,IL,WHITESIDE COUNTY,"IL, WHITESIDE COUNTY","2,482",West Bend
54,US,IN,WHITLEY COUNTY,"IN, WHITLEY COUNTY",641,West Bend
54,US,KY,WHITLEY COUNTY,"KY, WHITLEY COUNTY",5,West Bend
54,US,KS,WICHITA COUNTY,"KS, WICHITA COUNTY",0,West Bend
54,US,MN,WILKIN COUNTY,"MN, WILKIN COUNTY",212,West Bend
54,US,IL,WILL COUNTY,"IL, WILL COUNTY","24,210",West Bend
54,US,OH,WILLIAMS COUNTY,"OH, WILLIAMS COUNTY",78,West Bend
54,US,IL,WILLIAMSON COUNTY,"IL, WILLIAMSON COUNTY","6,527",West Bend
54,US,TN,WILLIAMSON COUNTY,"TN, WILLIAMSON COUNTY",453,West Bend
54,US,KS,WILSON COUNTY,"KS, WILSON COUNTY",24,West Bend
54,US,TN,WILSON COUNTY,"TN, WILSON COUNTY",193,West Bend
54,US,IA,WINNEBAGO COUNTY,"IA, WINNEBAGO COUNTY",573,West Bend
54,US,IL,WINNEBAGO COUNTY,"IL, WINNEBAGO COUNTY","27,956",West Bend
54,US,WI,WINNEBAGO COUNTY,"WI, WINNEBAGO COUNTY","34,791",West Bend
54,US,IA,WINNESHIEK COUNTY,"IA, WINNESHIEK COUNTY","7,129",West Bend
54,US,MN,WINONA COUNTY,"MN, WINONA COUNTY","2,914",West Bend
54,US,KY,WOLFE COUNTY,"KY, WOLFE COUNTY",13,West Bend
54,US,OH,WOOD COUNTY,"OH, WOOD COUNTY",483,West Bend
54,US,WI,WOOD COUNTY,"WI, WOOD COUNTY","11,327",West Bend
54,US,IA,WOODBURY COUNTY,"IA, WOODBURY COUNTY","1,851",West Bend
54,US,IL,WOODFORD COUNTY,"IL, WOODFORD COUNTY","3,805",West Bend
54,US,KY,WOODFORD COUNTY,"KY, WOODFORD COUNTY",14,West Bend
54,US,KS,WOODSON COUNTY,"KS, WOODSON COUNTY",17,West Bend
54,US,IA,WORTH COUNTY,"IA, WORTH COUNTY",509,West Bend
54,US,IA,WRIGHT COUNTY,"IA, WRIGHT COUNTY",672,West Bend
54,US,MN,WRIGHT COUNTY,"MN, WRIGHT COUNTY","10,436",West Bend
54,US,MO,WRIGHT COUNTY,"MO, WRIGHT COUNTY",11,West Bend
54,US,OH,WYANDOT COUNTY,"OH, WYANDOT COUNTY",58,West Bend
54,US,KS,WYANDOTTE COUNTY,"KS, WYANDOTTE COUNTY",382,West Bend
54,US,MN,YELLOW MEDICINE COUNTY,"MN, YELLOW MEDICINE COUNTY",84,West Bend
56,US,IN,ADAMS COUNTY,"IN, ADAMS COUNTY","4,952",Wolverine
56,US,MI,ALCONA COUNTY,"MI, ALCONA COUNTY",216,Wolverine
56,US,MI,ALGER COUNTY,"MI, ALGER COUNTY",40,Wolverine
56,US,MI,ALLEGAN COUNTY,"MI, ALLEGAN COUNTY","26,882",Wolverine
56,US,IN,ALLEN COUNTY,"IN, ALLEN COUNTY","13,490",Wolverine
56,US,MI,ALPENA COUNTY,"MI, ALPENA COUNTY",141,Wolverine
56,US,MI,ANTRIM COUNTY,"MI, ANTRIM COUNTY","3,775",Wolverine
56,US,MI,ARENAC COUNTY,"MI, ARENAC COUNTY","2,523",Wolverine
56,US,MI,BARRY COUNTY,"MI, BARRY COUNTY","10,900",Wolverine
56,US,IN,BARTHOLOMEW COUNTY,"IN, BARTHOLOMEW COUNTY",78,Wolverine
56,US,MI,BAY COUNTY,"MI, BAY COUNTY","11,202",Wolverine
56,US,IN,BENTON COUNTY,"IN, BENTON COUNTY",24,Wolverine
56,US,MI,BENZIE COUNTY,"MI, BENZIE COUNTY","4,071",Wolverine
56,US,MI,BERRIEN COUNTY,"MI, BERRIEN COUNTY","72,796",Wolverine
56,US,IN,BLACKFORD COUNTY,"IN, BLACKFORD COUNTY",169,Wolverine
56,US,IN,BOONE COUNTY,"IN, BOONE COUNTY","3,482",Wolverine
56,US,MI,BRANCH COUNTY,"MI, BRANCH COUNTY","6,428",Wolverine
56,US,IN,BROWN COUNTY,"IN, BROWN COUNTY",313,Wolverine
56,US,MI,CALHOUN COUNTY,"MI, CALHOUN COUNTY","33,240",Wolverine
56,US,IN,CARROLL COUNTY,"IN, CARROLL COUNTY",159,Wolverine
56,US,IN,CASS COUNTY,"IN, CASS COUNTY",11,Wolverine
56,US,MI,CASS COUNTY,"MI, CASS COUNTY","21,233",Wolverine
56,US,MI,CHARLEVOIX COUNTY,"MI, CHARLEVOIX COUNTY","4,212",Wolverine
56,US,MI,CHEBOYGAN COUNTY,"MI, CHEBOYGAN COUNTY","2,287",Wolverine
56,US,MI,CHIPPEWA COUNTY,"MI, CHIPPEWA COUNTY",302,Wolverine
56,US,MI,CLARE COUNTY,"MI, CLARE COUNTY","1,147",Wolverine
56,US,IN,CLAY COUNTY,"IN, CLAY COUNTY",248,Wolverine
56,US,IN,CLINTON COUNTY,"IN, CLINTON COUNTY",311,Wolverine
56,US,MI,CLINTON COUNTY,"MI, CLINTON COUNTY","6,681",Wolverine
56,US,MI,CRAWFORD COUNTY,"MI, CRAWFORD COUNTY","1,241",Wolverine
56,US,IN,DAVIESS COUNTY,"IN, DAVIESS COUNTY",134,Wolverine
56,US,IN,DEARBORN COUNTY,"IN, DEARBORN COUNTY","2,448",Wolverine
56,US,IN,DECATUR COUNTY,"IN, DECATUR COUNTY",346,Wolverine
56,US,IN,DEKALB COUNTY,"IN, DEKALB COUNTY","2,490",Wolverine
56,US,IN,DELAWARE COUNTY,"IN, DELAWARE COUNTY",60,Wolverine
56,US,MI,DELTA COUNTY,"MI, DELTA COUNTY",298,Wolverine
56,US,IN,DUBOIS COUNTY,"IN, DUBOIS COUNTY",232,Wolverine
56,US,MI,EATON COUNTY,"MI, EATON COUNTY","15,271",Wolverine
56,US,IN,ELKHART COUNTY,"IN, ELKHART COUNTY","42,854",Wolverine
56,US,MI,EMMET COUNTY,"MI, EMMET COUNTY","10,738",Wolverine
56,US,IN,FAYETTE COUNTY,"IN, FAYETTE COUNTY","2,500",Wolverine
56,US,IN,FOUNTAIN COUNTY,"IN, FOUNTAIN COUNTY",703,Wolverine
